Fecha,N,T,CZ,GHI,DHI,DNI,GTI,TA,TL
2017-01-01 00:00:00,NA,NA,-0.5784680764367843,0,0,0,0.0,27.59671,NA
2017-01-01 01:00:00,NA,NA,-0.5736313878317928,0,0,0,0.0,26.79215,NA
2017-01-01 02:00:00,NA,NA,-0.515843700035415,0,0,0,0.0,26.23126,NA
2017-01-01 03:00:00,NA,NA,-0.4090431484723045,0,0,0,0.0,26.36487,NA
2017-01-01 04:00:00,NA,NA,-0.26050801423523057,0,0,0,0.0,26.08671,NA
2017-01-01 05:00:00,NA,NA,-0.0803607212565346,0,0,0,0.045,27.3628,NA
2017-01-01 06:00:00,NA,NA,0.11912199015476267,81.77717,49.65645,170.53315,44.11913,29.47416,NA
2017-01-01 07:00:00,NA,NA,0.32434570287674946,311.34665,129.87027,560.41926,204.53564,35.47266,NA
2017-01-01 08:00:00,NA,NA,0.5213247600356428,277.27053,249.29792,67.38138,185.98036,33.28293,NA
2017-01-01 09:00:00,NA,NA,0.6966353644093473,NA,NA,NA,93.40431,31.9128,NA
2017-01-01 10:00:00,NA,NA,0.838330388024267,NA,NA,NA,64.00299,31.09406,NA
2017-01-01 11:00:00,NA,NA,0.9367535491831429,229.53064,228.96207,-4.34825,166.35352,30.21353,NA
2017-01-01 12:00:00,NA,NA,0.9851974721049624,267.77192,267.10766,-3.63235,259.05286,28.51658,NA
2017-01-01 13:00:00,NA,NA,0.980360783499971,485.40609,437.6725,49.36341,342.77164,29.48647,NA
2017-01-01 14:00:00,NA,NA,0.9225730957035932,683.73306,497.45264,199.41349,577.52741,33.03518,NA
2017-01-01 15:00:00,NA,NA,0.8157725441404825,455.65887,419.68626,46.67738,352.52848,35.14856,NA
2017-01-01 16:00:00,NA,NA,0.6672374099034083,333.53395,319.69534,23.44073,300.47774,34.55109,NA
2017-01-01 17:00:00,NA,NA,0.4870901169247126,284.23172,254.66739,58.79877,232.07423,33.12187,NA
2017-01-01 18:00:00,NA,NA,0.2876074055134147,55.01345,54.90396,-5.05052,95.70194,30.7933,NA
2017-01-01 19:00:00,NA,NA,0.08238369279142822,16.56656,15.7178,-0.03241,13.53333,28.97885,NA
2017-01-01 20:00:00,NA,NA,-0.11459536436746476,0,0,0,0.0,27.68681,NA
2017-01-01 21:00:00,NA,NA,-0.289905968741169,0,0,0,0.0,26.91731,NA
2017-01-01 22:00:00,NA,NA,-0.43160099235608895,0,0,0,0.0,26.31451,NA
2017-01-01 23:00:00,NA,NA,-0.530024153514965,0,0,0,0.0,25.77333,NA
2017-01-02 00:00:00,NA,NA,-0.5794232207104646,0,0,0,0.0,24.80755,NA
2017-01-02 01:00:00,NA,NA,-0.5749843731547781,0,0,0,0.0,24.55612,NA
2017-01-02 02:00:00,NA,NA,-0.517547389258477,0,0,0,0.0,23.58169,NA
2017-01-02 03:00:00,NA,NA,-0.4110265045549905,0,0,0,0.0,23.07655,NA
2017-01-02 04:00:00,NA,NA,-0.2626809413027759,0,0,0,0.0,22.42034,NA
2017-01-02 05:00:00,NA,NA,-0.08262020448483703,0,0,0,0.15827,22.54817,NA
2017-01-02 06:00:00,NA,NA,0.11688486424912002,32.13975,31.77815,-1.26343,27.86175,23.11735,NA
2017-01-02 07:00:00,NA,NA,0.32223832416259146,122.25343,115.24597,12.20207,109.71512,25.23545,NA
2017-01-02 08:00:00,NA,NA,0.5194456763251118,162.4938,158.88931,2.38123,152.15715,27.54097,NA
2017-01-02 09:00:00,NA,NA,0.695067565587364,162.16797,161.1403,-3.39455,154.00097,27.81904,NA
2017-01-02 10:00:00,NA,NA,0.8371356504250205,147.95549,143.51233,-3.27261,109.67531,27.46984,NA
2017-01-02 11:00:00,NA,NA,0.9359682256350053,257.22259,247.30756,0.14371,239.12786,27.20321,NA
2017-01-02 12:00:00,NA,NA,0.984830014545311,393.14485,384.16888,7.14017,361.6014,28.27258,NA
2017-01-02 13:00:00,NA,NA,0.9803911669896246,NA,NA,NA,295.74862,30.61447,NA
2017-01-02 14:00:00,NA,NA,0.9229541830933237,498.76034,460.32877,45.12481,333.18601,33.70022,NA
2017-01-02 15:00:00,NA,NA,0.816433298389837,NA,NA,NA,114.72588,30.12365,NA
2017-01-02 16:00:00,NA,NA,0.6680877351376227,45.05214,43.99684,-3.02152,50.4995,27.68536,NA
2017-01-02 17:00:00,NA,NA,0.48802699831968355,30.31688,27.97112,-2.47696,45.94059,26.46573,NA
2017-01-02 18:00:00,NA,NA,0.2885219295857265,NA,NA,NA,46.55771,25.71221,NA
2017-01-02 19:00:00,NA,NA,0.08316846967225537,NA,NA,NA,7.30909,25.12114,NA
2017-01-02 20:00:00,NA,NA,-0.1140388824902655,0,0,0,0.0,25.56049,NA
2017-01-02 21:00:00,NA,NA,-0.289660771752517,0,0,0,0.0,24.29679,NA
2017-01-02 22:00:00,NA,NA,-0.4317288565901736,0,0,0,0.0,23.28845,NA
2017-01-02 23:00:00,NA,NA,-0.5305614318001588,0,0,0,0.0,23.99866,NA
2017-01-03 00:00:00,NA,NA,-0.5804833300638185,0,0,0,0.0,24.83847,NA
2017-01-03 01:00:00,NA,NA,-0.5764387721104378,0,0,0,0.0,24.64273,NA
2017-01-03 02:00:00,NA,NA,-0.5193463935978502,0,0,0,0.0,24.12231,NA
2017-01-03 03:00:00,NA,NA,-0.4130969457720711,0,0,0,0.0,24.079,NA
2017-01-03 04:00:00,NA,NA,-0.26493115291691394,0,0,0,0.0,23.90419,NA
2017-01-03 05:00:00,NA,NA,-0.08494626895990734,18.57206,17.51541,-4.34897,1.45708,24.19159,NA
2017-01-03 06:00:00,NA,NA,0.11459203369636323,21.03042,15.87384,61.87084,18.21904,25.08275,NA
2017-01-03 07:00:00,NA,NA,0.320085549478509,14.82896,13.99639,-3.84439,17.5055,24.95419,NA
2017-01-03 08:00:00,NA,NA,0.5175302348800682,19.05879,18.1854,-4.06338,21.71689,25.15556,NA
2017-01-03 09:00:00,NA,NA,0.6934705608836943,21.33191,19.87519,-3.73047,24.65361,25.44782,NA
2017-01-03 10:00:00,NA,NA,0.8359164850273769,NA,NA,NA,55.94264,26.41699,NA
2017-01-03 11:00:00,NA,NA,0.935160552983744,94.39977,91.803,-1.68508,98.32644,27.7758,NA
2017-01-03 12:00:00,NA,NA,0.9844394455301455,583.74743,456.27436,129.67233,532.72642,32.2211,NA
2017-01-03 13:00:00,NA,NA,0.980394887576765,684.29029,464.28001,228.14771,410.51666,34.47337,NA
2017-01-03 14:00:00,NA,NA,0.9233025090641773,727.58218,378.56375,368.63253,571.98253,37.8291,NA
2017-01-03 15:00:00,NA,NA,0.8170530612383983,352.77241,336.13866,21.11459,144.74422,29.94431,NA
2017-01-03 16:00:00,NA,NA,0.6688872683832411,23.18467,22.5773,-3.35083,15.43031,21.19752,NA
2017-01-03 17:00:00,NA,NA,0.48890238442623435,NA,NA,NA,9.69372,20.36963,NA
2017-01-03 18:00:00,NA,NA,0.28936408176996414,NA,NA,NA,1.48245,21.4526,NA
2017-01-03 19:00:00,NA,NA,0.08387056598781804,NA,NA,NA,-1.23368,20.93578,NA
2017-01-03 20:00:00,NA,NA,-0.11357411941374138,0,0,0,0.0,21.72317,NA
2017-01-03 21:00:00,NA,NA,-0.2895144454173668,0,0,0,0.0,22.90266,NA
2017-01-03 22:00:00,NA,NA,-0.4319603695610498,0,0,0,0.0,23.9747,NA
2017-01-03 23:00:00,NA,NA,-0.5312044375174166,0,0,0,0.0,26.95449,NA
2017-01-04 00:00:00,NA,NA,-0.5816477052216309,0,0,0,0.0,27.43109,NA
2017-01-04 01:00:00,NA,NA,-0.5779935741264776,0,0,0,0.0,26.64373,NA
2017-01-04 02:00:00,NA,NA,-0.5212394456499281,0,0,0,0.0,25.88814,NA
2017-01-04 03:00:00,NA,NA,-0.415253019857027,0,0,0,0.0,24.09573,NA
2017-01-04 04:00:00,NA,NA,-0.2672570965147113,0,0,0,0.0,22.99559,NA
2017-01-04 05:00:00,NA,NA,-0.08733735322393213,0,0,0,-0.22519,22.07975,NA
2017-01-04 06:00:00,NA,NA,0.1122449768414783,NA,NA,NA,-1.82329,20.87503,NA
2017-01-04 07:00:00,NA,NA,0.31788868771295714,-4.42509,-25.36659,-4.38298,0.01062,20.1487,NA
2017-01-04 08:00:00,NA,NA,0.5155795003369138,NA,NA,NA,58.88489,19.65746,NA
2017-01-04 09:00:00,NA,NA,0.6918451125325397,NA,NA,NA,53.7193,19.62111,NA
2017-01-04 10:00:00,NA,NA,0.8346733141214003,NA,NA,NA,35.87006,19.94175,NA
2017-01-04 11:00:00,NA,NA,0.9343305991999784,NA,NA,NA,65.52012,20.70918,NA
2017-01-04 12:00:00,NA,NA,0.9840254884816189,NA,NA,NA,61.88532,21.42721,NA
2017-01-04 13:00:00,NA,NA,0.9803713573864655,NA,NA,NA,86.29869,21.48881,NA
2017-01-04 14:00:00,NA,NA,0.923617228909916,141.66618,130.62172,-0.73084,123.07585,21.82509,NA
2017-01-04 15:00:00,NA,NA,0.817630803117015,230.9803,216.85052,1.8496,188.23525,23.28915,NA
2017-01-04 16:00:00,NA,NA,0.6696348797746992,334.68598,309.11284,19.79918,290.91392,25.87495,NA
2017-01-04 17:00:00,NA,NA,0.48971513648391995,248.38778,226.81856,31.55481,216.71236,27.76388,NA
2017-01-04 18:00:00,NA,NA,0.29013280641850986,148.81518,132.41718,50.27211,119.85537,26.9763,NA
2017-01-04 19:00:00,NA,NA,0.08448909554703068,22.72866,22.72866,-2.16395,20.87544,24.79171,NA
2017-01-04 20:00:00,NA,NA,-0.11320171707692608,0,0,0,0.0,23.06014,NA
2017-01-04 21:00:00,NA,NA,-0.28946732927255114,0,0,0,0.0,22.33567,NA
2017-01-04 22:00:00,NA,NA,-0.43229553086141237,0,0,0,0.0,22.05633,NA
2017-01-04 23:00:00,NA,NA,-0.5319528159399902,0,0,0,0.0,21.77192,NA
2017-01-05 00:00:00,NA,NA,-0.5829155756677676,0,0,0,0.0,22.33529,NA
2017-01-05 01:00:00,NA,NA,-0.5796476989405726,0,0,0,0.0,21.51996,NA
2017-01-05 02:00:00,NA,NA,-0.5232252131870835,0,0,0,0.0,21.01665,NA
2017-01-05 03:00:00,NA,NA,-0.4174932175688346,0,0,0,0.0,20.66256,NA
2017-01-05 04:00:00,NA,NA,-0.2696571728568251,0,0,0,0.0,20.42457,NA
2017-01-05 05:00:00,NA,NA,-0.08979186118756352,0,0,0,0.04509,20.17745,NA
2017-01-05 06:00:00,NA,NA,0.10984519369017215,15.79772,15.79772,-2.04375,14.21614,20.62998,NA
2017-01-05 07:00:00,NA,NA,0.3156490564022958,58.01857,57.85665,-1.79452,60.46457,21.38826,NA
2017-01-05 08:00:00,NA,NA,0.5135945338119409,207.48346,205.5384,1.66878,179.37474,22.97708,NA
2017-01-05 09:00:00,NA,NA,0.6901919687540072,415.18344,380.22446,54.03752,370.35725,27.42012,NA
2017-01-05 10:00:00,NA,NA,0.833406537878254,456.90599,434.97833,32.86424,413.45507,29.77514,NA
2017-01-05 11:00:00,NA,NA,0.9334784049721291,558.20275,514.17947,53.55221,502.23055,30.69367,NA
2017-01-05 12:00:00,NA,NA,0.9835878376697643,662.55451,559.75048,111.82369,567.96912,30.36066,NA
2017-01-05 13:00:00,NA,NA,0.9803199609425692,819.91658,550.00916,281.04618,729.36661,32.23498,NA
2017-01-05 14:00:00,NA,NA,0.9238974751890803,831.29796,524.85699,331.41738,697.18471,33.61362,NA
2017-01-05 15:00:00,NA,NA,0.8181654795708313,690.60104,344.96861,427.31065,549.01115,32.3585,NA
2017-01-05 16:00:00,NA,NA,0.6703294348588216,700.26247,168.38844,768.36338,542.79498,32.6022,NA
2017-01-05 17:00:00,NA,NA,0.4904641231895599,429.52891,93.49774,650.97029,308.5741,32.40648,NA
2017-01-05 18:00:00,NA,NA,0.2908270683118245,253.06844,64.14419,599.71941,131.73608,32.2118,NA
2017-01-05 19:00:00,NA,NA,0.08502320559970089,32.08174,23.2049,45.04647,21.02377,28.77078,NA
2017-01-05 20:00:00,NA,NA,-0.11292227180994432,0,0,0,0.0,26.26833,NA
2017-01-05 21:00:00,NA,NA,-0.2895197067520111,0,0,0,0.0,24.15424,NA
2017-01-05 22:00:00,NA,NA,-0.4327342758762571,0,0,0,0.0,22.95395,NA
2017-01-05 23:00:00,NA,NA,-0.5328061429701324,0,0,0,0.0,21.51839,NA
2017-01-06 00:00:00,NA,NA,-0.5842861004640006,0,0,0,0.0,21.51268,NA
2017-01-06 01:00:00,NA,NA,-0.5813999975492121,0,0,0,0.0,20.80946,NA
2017-01-06 02:00:00,NA,NA,-0.5253023001660817,0,0,0,0.0,20.19784,NA
2017-01-06 03:00:00,NA,NA,-0.4198159736854419,0,0,0,0.0,19.49079,NA
2017-01-06 04:00:00,NA,NA,-0.27212973693255127,0,0,0,0.0,19.07456,NA
2017-01-06 05:00:00,NA,NA,-0.0923081628790732,0,0,0,0.08316,18.54506,NA
2017-01-06 06:00:00,NA,NA,0.10739420537244895,73.91521,44.5954,213.02863,35.3269,18.88165,NA
2017-01-06 07:00:00,NA,NA,0.3133679814494423,109.08981,105.14429,6.72654,93.85363,19.88466,NA
2017-01-06 08:00:00,NA,NA,0.5115763929000182,207.63667,202.44017,5.18897,184.96331,21.2569,NA
2017-01-06 09:00:00,NA,NA,0.6885118640387076,522.02184,443.94568,110.78905,450.29191,26.48525,NA
2017-01-06 10:00:00,NA,NA,0.8321165349070997,743.90643,529.35594,251.92998,558.8736,29.43478,NA
2017-01-06 11:00:00,NA,NA,0.9326039845034529,889.85093,424.086,492.71918,655.30664,31.13068,NA
2017-01-06 12:00:00,NA,NA,0.9831261592011381,895.38591,359.09484,539.70826,767.45597,32.18012,NA
2017-01-06 13:00:00,NA,NA,0.9802400562863495,1090.21624,317.57967,779.61609,887.82268,33.29353,NA
2017-01-06 14:00:00,NA,NA,0.9241423589032193,1080.46978,371.36252,758.149,937.81858,32.41284,NA
2017-01-06 15:00:00,NA,NA,0.8186560324225793,732.20764,336.06168,466.50223,672.07637,33.37107,NA
2017-01-06 16:00:00,NA,NA,0.6709697956696888,570.62317,246.54691,481.43511,476.46381,34.25106,NA
2017-01-06 17:00:00,NA,NA,0.4911482216162105,440.16989,132.53341,622.49871,327.39617,35.85906,NA
2017-01-06 18:00:00,NA,NA,0.29144585336468837,219.16992,81.6228,442.26404,125.64498,34.57118,NA
2017-01-06 19:00:00,NA,NA,0.08547207728769472,60.54203,36.89827,157.24748,27.68471,32.69421,NA
2017-01-06 20:00:00,NA,NA,-0.11273633416288101,0,0,0,0.0,27.63605,NA
2017-01-06 21:00:00,NA,NA,-0.2896718053015699,0,0,0,0.0,26.29561,NA
2017-01-06 22:00:00,NA,NA,-0.4332764761699619,0,0,0,0.0,25.64003,NA
2017-01-06 23:00:00,NA,NA,-0.5337639257663155,0,0,0,0.0,25.29165,NA
2017-01-07 00:00:00,NA,NA,-0.5857583691341911,0,0,0,0.0,24.75949,NA
2017-01-07 01:00:00,NA,NA,-0.5832492532365697,0,0,0,0.0,24.3697,NA
2017-01-07 02:00:00,NA,NA,-0.5274692478257814,0,0,0,0.0,23.80265,NA
2017-01-07 03:00:00,NA,NA,-0.4222196680897543,0,0,0,0.0,22.52064,NA
2017-01-07 04:00:00,NA,NA,-0.2746730989543435,0,0,0,0.0,21.62197,NA
2017-01-07 05:00:00,NA,NA,-0.09488459527389398,0,0,0,0.0035,20.60776,NA
2017-01-07 06:00:00,NA,NA,0.10489355354032281,58.628,25.14226,244.72983,26.77283,22.86333,NA
2017-01-07 07:00:00,NA,NA,0.3110467967956186,253.81269,60.5905,608.22884,152.60814,28.47083,NA
2017-01-07 08:00:00,NA,NA,0.5095261316484874,477.98787,78.49589,774.47738,378.44177,31.894,NA
2017-01-07 09:00:00,NA,NA,0.6868055194313157,686.88896,92.59626,853.19204,604.5162,34.0632,NA
2017-01-07 10:00:00,NA,NA,0.8308036628347442,867.04672,95.10346,911.53395,799.97692,33.91827,NA
2017-01-07 11:00:00,NA,NA,0.9317073263540122,993.38413,89.81259,951.45063,936.83872,32.55283,NA
2017-01-07 12:00:00,NA,NA,0.9826400920714706,1053.30967,88.63964,965.36487,1000.87328,32.13234,NA
2017-01-07 13:00:00,NA,NA,0.9801309761738493,1052.87153,93.59409,960.94317,996.09692,34.03327,NA
2017-01-07 14:00:00,NA,NA,0.9243509707630607,983.70806,111.86522,923.97664,916.01591,36.84833,NA
2017-01-07 15:00:00,NA,NA,0.8191013910270336,861.30142,101.66385,904.9774,774.08887,38.37927,NA
2017-01-07 16:00:00,NA,NA,0.6715548218916227,693.04784,94.33104,869.27907,582.95129,39.05252,NA
2017-01-07 17:00:00,NA,NA,0.4917663182111733,476.48786,72.75197,795.80405,347.34009,37.48802,NA
2017-01-07 18:00:00,NA,NA,0.29198816939695615,243.63351,46.73675,644.22336,118.8424,37.45993,NA
2017-01-07 19:00:00,NA,NA,0.08583492614166076,60.80765,19.38623,288.68065,20.57331,33.45227,NA
2017-01-07 20:00:00,NA,NA,-0.11264440871120784,0,0,0,0.0,28.96275,NA
2017-01-07 21:00:00,NA,NA,-0.28992379649403577,0,0,0,0.0,28.11878,NA
2017-01-07 22:00:00,NA,NA,-0.4339219398974645,0,0,0,0.0,27.45776,NA
2017-01-07 23:00:00,NA,NA,-0.534825603416733,0,0,0,0.0,27.03886,NA
2017-01-08 00:00:00,NA,NA,-0.5873314026123013,0,0,0,0.0,26.75416,NA
2017-01-08 01:00:00,NA,NA,-0.5851941826826187,0,0,0,0.0,26.18294,NA
2017-01-08 02:00:00,NA,NA,-0.5297245358742347,0,0,0,0.0,25.25434,NA
2017-01-08 03:00:00,NA,NA,-0.42470262694921534,0,0,0,0.0,24.19899,NA
2017-01-08 04:00:00,NA,NA,-0.27728552544389035,0,0,0,0.0,23.61386,NA
2017-01-08 05:00:00,NA,NA,-0.09751946320756805,0,0,0,-0.03805,23.58612,NA
2017-01-08 06:00:00,NA,NA,0.10234479969580995,98.54724,63.47973,207.48433,41.93374,24.92526,NA
2017-01-08 07:00:00,NA,NA,0.30868684404068925,135.51801,117.52873,66.2887,119.10527,26.65113,NA
2017-01-08 08:00:00,NA,NA,0.507444800501318,253.95293,225.78027,52.66839,216.69134,28.19412,NA
2017-01-08 09:00:00,NA,NA,0.6850736428079577,424.53787,362.71616,78.19562,274.34271,29.11363,NA
2017-01-08 10:00:00,NA,NA,0.8294682589029517,423.26451,416.86192,9.31237,198.9376,30.36282,NA
2017-01-08 11:00:00,NA,NA,0.9307883943228119,706.56497,610.4071,102.26677,309.03907,30.63922,NA
2017-01-08 12:00:00,NA,NA,0.9821292492781155,659.32051,573.35885,91.68247,441.14549,30.68038,NA
2017-01-08 13:00:00,NA,NA,0.979992029348433,190.0115,180.76208,-2.99274,118.10633,25.74302,NA
2017-01-08 14:00:00,NA,NA,0.9245223825400489,286.42759,276.14617,1.96277,252.37294,26.40937,NA
2017-01-08 15:00:00,NA,NA,0.81950047361503,233.41938,226.05583,-0.27708,229.28695,28.56094,NA
2017-01-08 16:00:00,NA,NA,0.6720833721097044,142.83301,136.69845,-2.17141,58.37965,27.08948,NA
2017-01-08 17:00:00,NA,NA,0.49231730987338246,NA,NA,NA,33.89902,25.7348,NA
2017-01-08 18:00:00,NA,NA,0.2924530469700042,NA,NA,NA,18.7658,24.66896,NA
2017-01-08 19:00:00,NA,NA,0.08611100262512486,NA,NA,NA,3.61647,24.23421,NA
2017-01-08 20:00:00,NA,NA,-0.11264695383550377,0,0,0,0.0,24.03381,NA
2017-01-08 21:00:00,NA,NA,-0.2902757961421435,0,0,0,0.0,22.87143,NA
2017-01-08 22:00:00,NA,NA,-0.434670412237137,0,0,0,0.0,22.92614,NA
2017-01-08 23:00:00,NA,NA,-0.5359905476569976,0,0,0,0.0,22.93799,NA
2017-01-09 00:00:00,NA,NA,-0.5890041542526743,0,0,0,0.0,22.90377,NA
2017-01-09 01:00:00,NA,NA,-0.5872334371495607,0,0,0,0.0,22.72642,NA
2017-01-09 02:00:00,NA,NA,-0.5320665837650425,0,0,0,0.0,22.69285,NA
2017-01-09 03:00:00,NA,NA,-0.4272631239897386,0,0,0,0.0,22.10287,NA
2017-01-09 04:00:00,NA,NA,-0.2799652404114302,0,0,0,0.0,22.00538,NA
2017-01-09 05:00:00,NA,NA,-0.10021104037471684,0,0,0,0.00996,22.36314,NA
2017-01-09 06:00:00,NA,NA,0.09974952444576073,53.15234,40.37535,106.76736,31.44188,22.78508,NA
2017-01-09 07:00:00,NA,NA,0.3062894720079443,160.21863,152.38283,26.64878,135.78349,25.31683,NA
2017-01-09 08:00:00,NA,NA,0.5053334462088727,422.03609,149.72317,544.71416,317.07319,30.46569,NA
2017-01-09 09:00:00,NA,NA,0.6833169291424727,696.23906,152.46288,799.39011,601.40382,35.67463,NA
2017-01-09 10:00:00,NA,NA,0.8281106405784318,692.67439,439.68773,314.56489,638.24131,34.0586,NA
2017-01-09 11:00:00,NA,NA,0.9298471283653118,615.86562,540.98314,89.19178,579.59866,33.20961,NA
2017-01-09 12:00:00,NA,NA,0.9815932189879317,612.73093,564.09948,59.71944,572.28094,34.3352,NA
2017-01-09 13:00:00,NA,NA,0.9798225018848181,NA,NA,NA,365.08486,34.83272,NA
2017-01-09 14:00:00,NA,NA,0.9246556485002999,NA,NA,NA,255.52136,32.16318,NA
2017-01-09 15:00:00,NA,NA,0.8198521887249959,NA,NA,NA,160.18849,29.91005,NA
2017-01-09 16:00:00,NA,NA,0.6725543051466876,237.00166,235.65759,7.96817,179.21767,30.14747,NA
2017-01-09 17:00:00,NA,NA,0.49280010510997413,NA,NA,NA,64.86883,28.60519,NA
2017-01-09 18:00:00,NA,NA,0.2928395402894969,21.95288,20.69222,-4.00476,33.29926,27.28953,NA
2017-01-09 19:00:00,NA,NA,0.08629959272731293,13.19588,11.86308,-2.2322,7.78269,25.94713,NA
2017-01-09 20:00:00,NA,NA,-0.11274438147361521,0,0,0,0.0,23.39103,NA
2017-01-09 21:00:00,NA,NA,-0.29072786440721543,0,0,0,0.0,22.9725,NA
2017-01-09 22:00:00,NA,NA,-0.4355215758431746,0,0,0,0.0,22.88531,NA
2017-01-09 23:00:00,NA,NA,-0.5372580636300543,0,0,0,0.0,23.00596,NA
2017-01-10 00:00:00,NA,NA,-0.5907755109009883,0,0,0,0.0,23.0222,NA
2017-01-10 01:00:00,NA,NA,-0.5893656037454853,0,0,0,0.0,22.71698,NA
2017-01-10 02:00:00,NA,NA,-0.5344937520625618,0,0,0,0.0,22.7481,NA
2017-01-10 03:00:00,NA,NA,-0.4298993818643867,0,0,0,0.0,21.97867,NA
2017-01-10 04:00:00,NA,NA,-0.2827104266295958,0,0,0,0.0,21.20527,NA
2017-01-10 05:00:00,NA,NA,-0.10295757041619155,0,0,0,0.0,20.92323,NA
2017-01-10 06:00:00,NA,NA,0.09710932668052334,29.47701,27.4263,-2.30696,15.90476,20.82531,NA
2017-01-10 07:00:00,NA,NA,0.3038560362495876,83.2417,82.2405,-1.91284,75.20598,21.41719,NA
2017-01-10 08:00:00,NA,NA,0.503193111698961,195.66783,194.30996,0.54843,179.39476,22.52864,NA
2017-01-10 09:00:00,NA,NA,0.6815360607568626,361.1199,343.41406,26.12091,327.3178,24.00435,NA
2017-01-10 10:00:00,NA,NA,0.8267311061706538,410.59612,401.64409,12.68585,375.02667,24.99988,NA
2017-01-10 11:00:00,NA,NA,0.9288834455415428,680.0879,550.80594,138.84592,631.8346,26.43997,NA
2017-01-10 12:00:00,NA,NA,0.981031565756126,762.41749,585.80254,183.23499,672.307,28.08599,NA
2017-01-10 13:00:00,NA,NA,0.979621658600623,596.28302,543.91495,58.48326,535.39174,28.83844,NA
2017-01-10 14:00:00,NA,NA,0.9247498069176994,689.32057,529.62491,175.77363,595.96915,29.5843,NA
2017-01-10 15:00:00,NA,NA,0.8201554367195244,754.61881,404.66965,431.91994,611.05974,30.89007,NA
2017-01-10 16:00:00,NA,NA,0.6729664814847335,591.63325,235.48748,535.78845,452.59512,31.18564,NA
2017-01-10 17:00:00,NA,NA,0.4932136252713293,438.61519,136.41964,584.81116,329.36473,31.52647,NA
2017-01-10 18:00:00,NA,NA,0.2931467281746147,238.25753,103.01577,447.79605,134.69102,29.80772,NA
2017-01-10 19:00:00,NA,NA,0.08640001860555076,35.09291,24.24131,70.86776,21.0304,27.04605,NA
2017-01-10 20:00:00,NA,NA,-0.11293705684382352,0,0,0,0.0,24.19676,NA
2017-01-10 21:00:00,NA,NA,-0.291280005901725,0,0,0,0.0,23.22931,NA
2017-01-10 22:00:00,NA,NA,-0.4364750513155158,0,0,0,0.0,22.15465,NA
2017-01-10 23:00:00,NA,NA,-0.5386273906864051,0,0,0,0.0,21.32272,NA
2017-01-11 00:00:00,NA,NA,-0.592644294024264,0,0,0,0.0,20.51907,NA
2017-01-11 01:00:00,NA,NA,-0.5915892067640189,0,0,0,0.0,20.27554,NA
2017-01-11 02:00:00,NA,NA,-0.5370043438952952,0,0,0,0.0,19.94411,NA
2017-01-11 03:00:00,NA,NA,-0.43260957361684493,0,0,0,0.0,20.15953,NA
2017-01-11 04:00:00,NA,NA,-0.28551922700263044,0,0,0,0.0,19.67261,NA
2017-01-11 05:00:00,NA,NA,-0.10575726809611899,0,0,0,0.0,18.94599,NA
2017-01-11 06:00:00,NA,NA,0.094425822673894,45.10428,25.9514,120.48831,24.03092,19.2115,NA
2017-01-11 07:00:00,NA,NA,0.301387898489631,255.73758,56.8526,648.55072,151.09122,24.10766,NA
2017-01-11 08:00:00,NA,NA,0.5010248359052509,486.20097,73.76641,811.19399,385.04042,26.39258,NA
2017-01-11 09:00:00,NA,NA,0.6797317075515177,699.08322,78.86509,899.67285,616.13245,29.43947,NA
2017-01-11 10:00:00,NA,NA,0.8253299354528066,880.77298,79.93186,955.1432,814.37253,32.74877,NA
2017-01-11 11:00:00,NA,NA,0.9278972409900937,1028.12016,120.62198,964.8051,960.51539,32.91879,NA
2017-01-11 12:00:00,NA,NA,0.980443831791499,1077.84245,104.65269,980.97273,1024.91479,31.16843,NA
2017-01-11 13:00:00,NA,NA,0.9793887445312539,1077.92874,78.68988,1004.32441,1013.5426,32.49754,NA
2017-01-11 14:00:00,NA,NA,0.9248038816625301,1016.45095,74.09361,1001.23065,932.01763,34.96357,NA
2017-01-11 15:00:00,NA,NA,0.8204091113840799,892.67041,69.45405,981.37539,802.70739,35.47658,NA
2017-01-11 16:00:00,NA,NA,0.6733187647698659,710.34201,65.57382,935.6503,599.00745,35.64187,NA
2017-01-11 17:00:00,NA,NA,0.4935568058633538,495.69157,58.05054,860.99913,361.47915,35.66103,NA
2017-01-11 18:00:00,NA,NA,0.2933737150933412,262.49036,43.81445,713.435,126.52057,35.1778,NA
2017-01-11 19:00:00,NA,NA,0.08641163927760451,73.69677,20.19355,374.58063,20.06756,30.86096,NA
2017-01-11 20:00:00,NA,NA,-0.11322529813801527,0,0,0,0.0,25.61866,NA
2017-01-11 21:00:00,NA,NA,-0.29193216978428227,0,0,0,0.0,23.77008,NA
2017-01-11 22:00:00,NA,NA,-0.43753039768557167,0,0,0,0.0,22.96982,NA
2017-01-11 23:00:00,NA,NA,-0.5400977032228583,0,0,0,0.0,22.78335,NA
2017-01-12 00:00:00,NA,NA,-0.594609260898295,0,0,0,0.0,21.53967,NA
2017-01-12 01:00:00,NA,NA,-0.5939027090985901,0,0,0,0.0,21.09432,NA
2017-01-12 02:00:00,NA,NA,-0.5395966064965342,0,0,0,0.0,20.64611,NA
2017-01-12 03:00:00,NA,NA,-0.4353918242393793,0,0,0,0.0,19.8443,NA
2017-01-12 04:00:00,NA,NA,-0.2883897460314063,0,0,0,0.0,18.90643,NA
2017-01-12 05:00:00,NA,NA,-0.10860832057006772,0,0,0,0.0,18.47743,NA
